id,created_at,customer_id,product,category,priority,status,description,resolution,resolved_at
4564,2026-04-19T13:44:59,CUST-17395,CHECKOUT,DELIVERY,HIGH,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-21T16:44:59
4565,2026-04-19T14:03:42,CUST-15117,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-22T03:03:42
4566,2026-04-19T15:43:32,CUST-17649,MOBILE_APP,UI,HIGH,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-19T16:43:32
4567,2026-04-19T15:57:19,CUST-13177,WEB_PORTAL,PERFORMANCE,CRITICAL,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-20T05:57:19
4568,2026-04-19T16:03:21,CUST-15889,MOBILE_APP,NOTIFICATIONS,MEDIUM,CLOSED,Push notification was not received,Verified notification preferences.,2026-04-23T00:03:21
4569,2026-04-19T16:40:28,CUST-12523,WEB_PORTAL,UI,MEDIUM,OPEN,Form validation message is unclear,,
4570,2026-04-19T17:47:00,CUST-14391,WEB_PORTAL,SEARCH,CRITICAL,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-04-21T15:47:00
4571,2026-04-19T20:02:27,CUST-18867,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-23T19:02:27
4572,2026-04-19T21:49:15,CUST-16608,MOBILE_APP,PROFILE,MEDIUM,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-04-23T18:49:15
4573,2026-04-19T22:00:13,CUST-13985,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-20T03:00:13
4574,2026-04-19T22:13:20,CUST-14718,CHECKOUT,DELIVERY,MEDIUM,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-21T11:13:20
4575,2026-04-19T22:42:28,CUST-18585,WEB_PORTAL,PERFORMANCE,MEDIUM,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-22T07:42:28
4576,2026-04-20T01:11:55,CUST-16596,CHECKOUT,REFUND,MEDIUM,RESOLVED,User asks for refund after the standard policy period,Requested manager approval because documented exception criteria may apply.,2026-04-22T08:11:55
4577,2026-04-20T01:19:43,CUST-18774,CHECKOUT,REFUND,LOW,RESOLVED,Refund requested for order older than 30 days,Explained standard refund window and escalated exception request for approval.,2026-04-21T17:19:43
4578,2026-04-20T01:39:59,CUST-15792,WEB_PORTAL,SEARCH,HIGH,IN_PROGRESS,Search results do not match expected order,,
4579,2026-04-20T01:53:40,CUST-15606,WEB_PORTAL,PERFORMANCE,LOW,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-23T15:53:40
4580,2026-04-20T02:20:31,CUST-16517,ACCOUNT_SERVICE,ACCOUNT,HIGH,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-04-21T17:20:31
4581,2026-04-20T02:36:03,CUST-16400,MOBILE_APP,UI,HIGH,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-24T01:36:03
4582,2026-04-20T02:36:42,CUST-15585,WEB_PORTAL,PERFORMANCE,LOW,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-20T08:36:42
4583,2026-04-20T04:53:58,CUST-13277,MOBILE_APP,NOTIFICATIONS,MEDIUM,RESOLVED,Push notification was not received,Verified notification preferences.,2026-04-20T19:53:58
4584,2026-04-20T05:10:02,CUST-18821,WEB_PORTAL,PERFORMANCE,LOW,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-23T22:10:02
4585,2026-04-20T05:17:47,CUST-11190,CHECKOUT,REFUND,MEDIUM,RESOLVED,Customer requests exception to the normal refund window,Confirmed request is outside standard refund period.,2026-04-23T05:17:47
4586,2026-04-20T06:28:48,CUST-14449,CHECKOUT,DELIVERY,LOW,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-21T00:28:48
4587,2026-04-20T06:59:04,CUST-15430,WEB_PORTAL,ACCOUNT,HIGH,OPEN,Customer wants to change contact email,,
4588,2026-04-20T07:01:48,CUST-19003,WEB_PORTAL,NOTIFICATIONS,HIGH,OPEN,Confirmation email arrived later than expected,,
4589,2026-04-20T07:31:57,CUST-18489,WEB_PORTAL,ACCOUNT,LOW,IN_PROGRESS,Customer wants to change contact email,,
4590,2026-04-20T08:10:36,CUST-17132,WEB_PORTAL,UI,LOW,OPEN,Form validation message is unclear,,
4591,2026-04-20T08:38:50,CUST-19385,MOBILE_APP,NOTIFICATIONS,CRITICAL,OPEN,Push notification was not received,,
4592,2026-04-20T09:35:37,CUST-17973,MOBILE_APP,PROFILE,HIGH,IN_PROGRESS,Profile picture upload fails intermittently,,
4593,2026-04-20T09:48:16,CUST-11323,WEB_PORTAL,UI,LOW,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-23T07:48:16
4594,2026-04-20T09:50:11,CUST-10383,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-21T18:50:11
4595,2026-04-20T10:22:43,CUST-13089,WEB_PORTAL,SEARCH,LOW,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-04-21T14:22:43
4596,2026-04-20T10:49:13,CUST-15789,WEB_PORTAL,UI,MEDIUM,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-21T04:49:13
4597,2026-04-20T11:08:42,CUST-14578,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-20T13:08:42
4598,2026-04-20T11:46:21,CUST-15332,ACCOUNT_SERVICE,PERFORMANCE,HIGH,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-20T19:46:21
4599,2026-04-20T12:09:07,CUST-14252,CHECKOUT,REFUND,MEDIUM,OPEN,Refund requested for order older than 30 days,,
4600,2026-04-20T13:32:50,CUST-18584,WEB_PORTAL,PERFORMANCE,LOW,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-22T15:32:50
4601,2026-04-20T13:55:24,CUST-14879,CHECKOUT,PAYMENT,MEDIUM,CLOSED,Card payment spinner never finishes,Confirmed authorization failed and no charge was captured.,2026-04-21T21:55:24
4602,2026-04-20T14:29:56,CUST-11600,MOBILE_APP,UI,MEDIUM,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-21T06:29:56
4603,2026-04-20T16:10:42,CUST-19869,MOBILE_APP,PROFILE,MEDIUM,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-04-23T23:10:42
4604,2026-04-20T17:31:26,CUST-14327,WEB_PORTAL,SUBSCRIPTION,MEDIUM,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-21T18:31:26
4605,2026-04-20T17:50:09,CUST-16267,WEB_PORTAL,NOTIFICATIONS,MEDIUM,IN_PROGRESS,Confirmation email arrived later than expected,,
4606,2026-04-20T18:40:35,CUST-12171,WEB_PORTAL,UI,MEDIUM,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-20T19:40:35
4607,2026-04-20T19:25:35,CUST-16116,MOBILE_APP,NOTIFICATIONS,MEDIUM,CLOSED,Push notification was not received,Verified notification preferences.,2026-04-23T18:25:35
4608,2026-04-20T19:35:10,CUST-13816,CHECKOUT,DELIVERY,MEDIUM,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-21T08:35:10
4609,2026-04-20T21:02:37,CUST-10248,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,OPEN,User cannot update profile information,,
4610,2026-04-20T21:24:37,CUST-19314,WEB_PORTAL,SEARCH,MEDIUM,IN_PROGRESS,Search results do not match expected order,,
4611,2026-04-20T21:34:50,CUST-19896,WEB_PORTAL,SUBSCRIPTION,HIGH,OPEN,Customer asks how to change subscription plan,,
4612,2026-04-20T21:41:48,CUST-13280,WEB_PORTAL,ACCOUNT,HIGH,IN_PROGRESS,Customer wants to change contact email,,
4613,2026-04-20T23:30:24,CUST-19667,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-23T08:30:24
4614,2026-04-20T23:37:26,CUST-14038,ACCOUNT_SERVICE,ACCOUNT,HIGH,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-04-22T10:37:26
4615,2026-04-21T01:00:32,CUST-14815,WEB_PORTAL,NOTIFICATIONS,LOW,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-04-22T03:00:32
4616,2026-04-21T01:49:19,CUST-13468,WEB_PORTAL,UI,HIGH,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-24T04:49:19
4617,2026-04-21T01:51:25,CUST-16966,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-04-23T03:51:25
4618,2026-04-21T02:06:20,CUST-12736,WEB_PORTAL,ACCOUNT,MEDIUM,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-04-21T09:06:20
4619,2026-04-21T02:30:16,CUST-10860,MOBILE_APP,NOTIFICATIONS,CRITICAL,CLOSED,Push notification was not received,Verified notification preferences.,2026-04-22T19:30:16
4620,2026-04-21T03:38:56,CUST-15228,MOBILE_APP,NOTIFICATIONS,MEDIUM,OPEN,Push notification was not received,,
4621,2026-04-21T04:56:50,CUST-10272,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-23T23:56:50
4622,2026-04-21T06:08:29,CUST-17525,CHECKOUT,DELIVERY,MEDIUM,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-24T18:08:29
4623,2026-04-21T07:11:15,CUST-18039,WEB_PORTAL,PERFORMANCE,MEDIUM,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-25T05:11:15
4624,2026-04-21T07:28:59,CUST-10082,CHECKOUT,DELIVERY,MEDIUM,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-24T15:28:59
4625,2026-04-21T07:38:43,CUST-14097,MOBILE_APP,NOTIFICATIONS,HIGH,CLOSED,Push notification was not received,Verified notification preferences.,2026-04-24T04:38:43
4626,2026-04-21T09:03:04,CUST-17603,WEB_PORTAL,UI,LOW,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-22T19:03:04
4627,2026-04-21T09:23:03,CUST-19624,WEB_PORTAL,NOTIFICATIONS,HIGH,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-04-22T12:23:03
4628,2026-04-21T09:35:14,CUST-12865,WEB_PORTAL,PERFORMANCE,HIGH,OPEN,Dashboard loads slowly during peak hours,,
4629,2026-04-21T09:59:48,CUST-14097,WEB_PORTAL,NOTIFICATIONS,LOW,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-04-23T07:59:48
4630,2026-04-21T10:00:00,CUST-18752,MOBILE_APP,UI,MEDIUM,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-24T01:00:00
4631,2026-04-21T11:02:25,CUST-13304,ACCOUNT_SERVICE,PERFORMANCE,LOW,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-21T17:02:25
4632,2026-04-21T11:35:16,CUST-18628,MOBILE_APP,PROFILE,MEDIUM,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-04-25T04:35:16
4633,2026-04-21T11:54:33,CUST-17659,WEB_PORTAL,ACCOUNT,CRITICAL,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-04-22T08:54:33
4634,2026-04-21T12:40:41,CUST-11732,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-04-24T08:40:41
4635,2026-04-21T12:54:09,CUST-19429,WEB_PORTAL,UI,CRITICAL,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-22T14:54:09
4636,2026-04-21T12:57:03,CUST-16696,WEB_PORTAL,ACCOUNT,HIGH,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-04-24T17:57:03
4637,2026-04-21T13:19:35,CUST-17672,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-25T11:19:35
4638,2026-04-21T13:29:02,CUST-11972,WEB_PORTAL,UI,HIGH,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-25T11:29:02
4639,2026-04-21T14:02:13,CUST-19991,MOBILE_APP,PROFILE,MEDIUM,IN_PROGRESS,Profile picture upload fails intermittently,,
4640,2026-04-21T14:04:29,CUST-17610,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-21T15:04:29
4641,2026-04-21T15:02:09,CUST-11995,MOBILE_APP,NOTIFICATIONS,MEDIUM,IN_PROGRESS,Push notification was not received,,
4642,2026-04-21T15:37:50,CUST-16956,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-24T20:37:50
4643,2026-04-21T16:29:36,CUST-12219,WEB_PORTAL,UI,MEDIUM,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-22T01:29:36
4644,2026-04-21T16:54:38,CUST-11116,CHECKOUT,DELIVERY,MEDIUM,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-25T14:54:38
4645,2026-04-21T16:58:16,CUST-12083,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-04-24T21:58:16
4646,2026-04-21T17:14:10,CUST-11107,CHECKOUT,DELIVERY,MEDIUM,IN_PROGRESS,Order confirmation page shows delayed delivery estimate,,
4647,2026-04-21T18:06:11,CUST-14931,WEB_PORTAL,ACCOUNT,LOW,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-04-23T01:06:11
4648,2026-04-21T19:21:33,CUST-15663,WEB_PORTAL,ACCOUNT,HIGH,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-04-23T03:21:33
4649,2026-04-21T19:36:44,CUST-18429,WEB_PORTAL,SUBSCRIPTION,HIGH,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-22T05:36:44
4650,2026-04-21T20:01:12,CUST-11789,WEB_PORTAL,UI,MEDIUM,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-22T04:01:12
4651,2026-04-21T20:24:40,CUST-12578,WEB_PORTAL,SEARCH,MEDIUM,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-04-21T23:24:40
4652,2026-04-21T21:11:21,CUST-18787,WEB_PORTAL,SEARCH,LOW,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-04-23T10:11:21
4653,2026-04-21T21:53:02,CUST-11360,WEB_PORTAL,SUBSCRIPTION,HIGH,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-24T18:53:02
4654,2026-04-21T23:48:10,CUST-19333,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-04-22T11:48:10
4655,2026-04-22T00:11:32,CUST-15310,CHECKOUT,DELIVERY,LOW,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-25T20:11:32
4656,2026-04-22T00:18:21,CUST-13760,CHECKOUT,DELIVERY,HIGH,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-24T22:18:21
4657,2026-04-22T00:53:43,CUST-11064,WEB_PORTAL,SUBSCRIPTION,HIGH,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-25T01:53:43
4658,2026-04-22T00:54:07,CUST-17246,WEB_PORTAL,UI,LOW,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-22T18:54:07
4659,2026-04-22T00:55:18,CUST-11784,ACCOUNT_SERVICE,ACCOUNT,HIGH,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-04-25T07:55:18
4660,2026-04-22T01:09:45,CUST-16182,WEB_PORTAL,SUBSCRIPTION,MEDIUM,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-25T09:09:45
4661,2026-04-22T01:13:20,CUST-14355,CHECKOUT,DELIVERY,MEDIUM,IN_PROGRESS,Order confirmation page shows delayed delivery estimate,,
4662,2026-04-22T01:20:27,CUST-15452,ACCOUNT_SERVICE,ACCOUNT,HIGH,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-04-24T01:20:27
4663,2026-04-22T02:18:47,CUST-18905,WEB_PORTAL,NOTIFICATIONS,MEDIUM,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-04-24T05:18:47
4664,2026-04-22T02:38:22,CUST-14062,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-24T12:38:22
4665,2026-04-22T03:01:37,CUST-15302,ACCOUNT_SERVICE,PERFORMANCE,LOW,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-22T19:01:37
4666,2026-04-22T03:32:36,CUST-19998,WEB_PORTAL,SEARCH,LOW,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-04-24T13:32:36
4667,2026-04-22T04:42:55,CUST-14521,WEB_PORTAL,UI,MEDIUM,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-23T19:42:55
4668,2026-04-22T04:47:49,CUST-18330,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-23T14:47:49
4669,2026-04-22T05:27:55,CUST-13624,WEB_PORTAL,NOTIFICATIONS,MEDIUM,OPEN,Confirmation email arrived later than expected,,
4670,2026-04-22T06:40:21,CUST-17772,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-23T04:40:21
4671,2026-04-22T07:57:17,CUST-18949,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-04-24T17:57:17
4672,2026-04-22T10:05:33,CUST-15380,MOBILE_APP,NOTIFICATIONS,LOW,CLOSED,Push notification was not received,Verified notification preferences.,2026-04-22T21:05:33
4673,2026-04-22T10:31:49,CUST-11738,ACCOUNT_SERVICE,PERFORMANCE,LOW,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-23T12:31:49
4674,2026-04-22T10:40:24,CUST-11371,MOBILE_APP,NOTIFICATIONS,MEDIUM,RESOLVED,Push notification was not received,Verified notification preferences.,2026-04-22T14:40:24
4675,2026-04-22T11:04:36,CUST-10941,MOBILE_APP,NOTIFICATIONS,LOW,RESOLVED,Push notification was not received,Verified notification preferences.,2026-04-24T20:04:36
4676,2026-04-22T11:59:24,CUST-10559,WEB_PORTAL,UI,MEDIUM,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-04-22T22:59:24
4677,2026-04-22T12:05:34,CUST-10236,WEB_PORTAL,SUBSCRIPTION,HIGH,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-24T04:05:34
4678,2026-04-22T12:34:52,CUST-15883,WEB_PORTAL,NOTIFICATIONS,MEDIUM,IN_PROGRESS,Confirmation email arrived later than expected,,
4679,2026-04-22T13:01:35,CUST-11278,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,OPEN,User cannot update profile information,,
4680,2026-04-22T13:06:13,CUST-19253,WEB_PORTAL,SUBSCRIPTION,MEDIUM,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-25T06:06:13
4681,2026-04-22T14:13:38,CUST-17302,WEB_PORTAL,PERFORMANCE,HIGH,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-25T03:13:38
4682,2026-04-22T14:32:53,CUST-10164,MOBILE_APP,NOTIFICATIONS,MEDIUM,OPEN,Push notification was not received,,
4683,2026-04-22T14:57:10,CUST-18517,ACCOUNT_SERVICE,ACCOUNT,LOW,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-04-26T01:57:10
4684,2026-04-22T15:38:12,CUST-15486,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,IN_PROGRESS,Report export takes longer than expected,,
4685,2026-04-22T16:13:50,CUST-19380,WEB_PORTAL,SEARCH,MEDIUM,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-04-26T06:13:50
4686,2026-04-22T17:20:26,CUST-14333,WEB_PORTAL,SUBSCRIPTION,HIGH,OPEN,Customer asks how to change subscription plan,,
4687,2026-04-22T17:39:36,CUST-11404,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-26T00:39:36
4688,2026-04-22T17:41:00,CUST-18458,ACCOUNT_SERVICE,PERFORMANCE,HIGH,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-24T00:41:00
4689,2026-04-22T17:49:16,CUST-19660,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-04-22T20:49:16
4690,2026-04-22T17:57:39,CUST-12800,MOBILE_APP,PROFILE,LOW,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-04-24T00:57:39
4691,2026-04-22T18:28:36,CUST-18154,WEB_PORTAL,ACCOUNT,HIGH,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-04-25T03:28:36
4692,2026-04-22T18:49:49,CUST-11252,MOBILE_APP,UI,LOW,IN_PROGRESS,Settings button is difficult to find,,
4693,2026-04-22T18:52:06,CUST-18769,WEB_PORTAL,NOTIFICATIONS,MEDIUM,IN_PROGRESS,Confirmation email arrived later than expected,,
4694,2026-04-22T19:32:00,CUST-15566,ACCOUNT_SERVICE,ACCOUNT,HIGH,OPEN,User cannot update profile information,,
4695,2026-04-22T20:51:42,CUST-10000,WEB_PORTAL,SUBSCRIPTION,LOW,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-24T01:51:42
4696,2026-04-22T21:27:52,CUST-13778,WEB_PORTAL,UI,LOW,IN_PROGRESS,Form validation message is unclear,,
4697,2026-04-22T22:47:14,CUST-14525,WEB_PORTAL,ACCOUNT,MEDIUM,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-04-23T20:47:14
4698,2026-04-22T22:48:39,CUST-11061,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-04-25T13:48:39
4699,2026-04-22T23:59:59,CUST-15036,CHECKOUT,REFUND,MEDIUM,CLOSED,User asks for refund after the standard policy period,Confirmed request is outside standard refund period.,2026-04-23T14:59:59
4700,2026-04-23T01:27:37,CUST-11961,WEB_PORTAL,SEARCH,LOW,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-04-23T09:27:37
4701,2026-04-23T01:28:02,CUST-13449,WEB_PORTAL,SEARCH,LOW,IN_PROGRESS,Search results do not match expected order,,
4702,2026-04-23T01:29:17,CUST-14093,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-04-23T11:29:17
4703,2026-04-23T02:03:45,CUST-15671,CHECKOUT,DELIVERY,MEDIUM,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-04-24T20:03:45
4704,2026-04-23T02:24:57,CUST-13322,WEB_PORTAL,PERFORMANCE,CRITICAL,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-24T12:24:57
4705,2026-04-23T02:54:22,CUST-10501,WEB_PORTAL,SUBSCRIPTION,LOW,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-24T17:54:22
4706,2026-04-23T03:38:24,CUST-17320,MOBILE_APP,PROFILE,HIGH,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-04-24T20:38:24
4707,2026-04-23T03:57:34,CUST-13699,CHECKOUT,DELIVERY,HIGH,IN_PROGRESS,Order confirmation page shows delayed delivery estimate,,
4708,2026-04-23T04:08:47,CUST-11121,WEB_PORTAL,SEARCH,HIGH,IN_PROGRESS,Search results do not match expected order,,
4709,2026-04-23T04:27:48,CUST-10400,ACCOUNT_SERVICE,PERFORMANCE,HIGH,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-24T00:27:48
4710,2026-04-23T05:03:17,CUST-16429,WEB_PORTAL,REFUND,HIGH,RESOLVED,Customer says product was unused but requests refund after 40 days,Confirmed request is outside standard refund period.,2026-04-26T21:03:17
4711,2026-04-23T05:03:36,CUST-16219,WEB_PORTAL,SUBSCRIPTION,MEDIUM,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-26T23:03:36
4712,2026-04-23T05:14:09,CUST-10056,WEB_PORTAL,NOTIFICATIONS,MEDIUM,IN_PROGRESS,Confirmation email arrived later than expected,,
4713,2026-04-23T05:18:55,CUST-19331,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-04-25T00:18:55
4714,2026-04-23T05:22:32,CUST-10603,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-04-25T00:22:32
4715,2026-04-23T05:23:12,CUST-19314,WEB_PORTAL,SUBSCRIPTION,MEDIUM,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-04-23T19:23:12
4716,2026-04-23T08:14:17,CUST-10870,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-04-25T04:14:17
4717,2026-04-23T08:37:36,CUST-15643,WEB_PORTAL,REFUND,MEDIUM,CLOSED,User asks for refund after the standard policy period,Requested manager approval because documented exception criteria may apply.,2026-04-26T09:37:36
4718,2026-04-23T08:54:07,CUST-10218,WEB_PORTAL,PERFORMANCE,LOW,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-04-25T08:54:07
4719,2026-04-23T08:58:16,CUST-18156,CHECKOUT,REFUND,MEDIUM,CLOSED,Customer requests refund 45 days after purchase,Explained standard refund window and escalated exception request for approval.,2026-04-23T14:58:16
4720,2026-04-23T09:23:45,CUST-12380,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-04-25T00:23:45
4721,2026-04-23T09:32:15,CUST-10250,WEB_PORTAL,AUTHENTICATION,MEDIUM,RESOLVED,Mobile app returns unauthorized after successful password change,Invalidated stale session and requested a fresh login.,2026-04-25T14:32:15
4722,2026-04-23T10:37:21,CUST-11785,WEB_PORTAL,SEARCH,HIGH,CLOSED,Search results do not match expected order,Explained current sorting behavior.,2026-04-25T05:37:21
